OrderID,OrderDate,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,CustomerID,Region,InventoryAtStart,ReorderPoint,LeadTimeDays,SupplierID
O51196,2025-01-12,P1042,SPO-FIT-1042,Sports,Fitness Equipment,5,1359.76,0.05,C1519,South,467,33,4,S11
O51197,2025-01-12,P1043,SPO-OUT-1043,Sports,Outdoor Gear,1,1551.83,0.0,C3189,South,268,25,19,S5
O51198,2025-01-12,P1036,BEA-SKI-1036,Beauty,Skincare,10,7260.13,0.0,C2911,North,386,55,11,S2
O51199,2025-01-12,P1022,FAS-FOO-1022,Fashion,Footwear,2,2572.7,0.0,C936,North,350,21,3,S10
O51200,2025-01-12,P1011,HOM-STO-1011,Home & Kitchen,Storage,6,3802.24,0.2,C3180,North,109,18,6,S12
O51201,2025-01-12,P1016,HOM-COO-1016,Home & Kitchen,Cookware,3,1317.94,0.1,C4117,South,37,59,6,S13
O51202,2025-01-12,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6724.99,0.1,C813,West,238,32,10,S9
O51203,2025-01-12,P1039,BEA-HAI-1039,Beauty,Haircare,5,3392.22,0.0,C4281,South,327,66,14,S5
O51204,2025-01-12,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,4,6313.25,0.0,C5835,North,266,21,10,S9
O51205,2025-01-12,P1023,FAS-MEN-1023,Fashion,Men's Apparel,4,1874.69,0.0,C1851,SOUTH,85,27,10,S5
O51206,2025-01-12,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,5,970.06,0.0,C1935,West,353,29,20,S8
O51207,2025-01-12,P1009,ELE-AUD-1009,Electronics,Audio,15,1382.96,0.05,C3375,North,378,17,15,S12
O51208,2025-01-12,P1035,BEA-HAI-1035,Beauty,Haircare,7,3599.33,0.15,C700,West,208,54,7,S12
O51209,2025-01-12,P1019,HOM-COO-1019,Home & Kitchen,Cookware,3,1264.52,0.0,C5506,North,476,26,5,S4
O51210,2025-01-12,P1039,BEA-HAI-1039,Beauty,Haircare,2,3642.37,0.0,C4130,West,201,39,14,S5
O51211,2025-01-12,P1030,BEA-SKI-1030,Beauty,Skincare,8,5542.76,0.0,C4738,South,87,18,11,S8
O51212,2025-01-12,P1022,FAS-FOO-1022,Fashion,Footwear,2,2628.79,0.1,C2401,Central,155,23,3,S10
O51213,2025-01-12,P1044,SPO-FIT-1044,Sports,Fitness Equipment,3,2901.26,0.05,C605,North,386,61,13,S10
O51214,2025-01-12,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,13,3723.9,0.0,C261,West,136,46,7,S5
O51215,2025-01-12,P1010,HOM-COO-1010,Home & Kitchen,Cookware,2,7438.38,0.0,C958,NORTH,301,65,8,S7
O51216,2025-01-12,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3584.95,0.05,C2940,South,263,66,17,S3
O51217,2025-01-12,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,4,6192.39,0.0,C4683,South,482,77,11,S9
O51218,2025-01-12,P1028,FAS-FOO-1028,Fashion,Footwear,9,941.87,0.0,C1166,East,457,76,16,S12
O51219,2025-01-12,P1035,BEA-HAI-1035,Beauty,Haircare,2,3791.0,0.0,C5256,East,497,44,7,S12
O51220,2025-01-12,P1014,HOM-STO-1014,Home & Kitchen,Storage,4,2707.17,0.0,C5822,South,441,39,17,S12
O51221,2025-01-12,P1029,FAS-MEN-1029,Fashion,Men's Apparel,4,1524.46,0.0,C5739,East,447,16,12,S14
O51222,2025-01-12,P1024,FAS-WOM-1024,Fashion,Women's Apparel,2,2053.03,0.05,C2401,West,293,79,4,S13
O51223,2025-01-12,P1036,BEA-SKI-1036,Beauty,Skincare,11,6979.37,0.1,C2111,East,305,69,11,S2
O51224,2025-01-12,P1034,BEA-SKI-1034,Beauty,Skincare,1,7660.81,0.0,C281,East,195,60,17,S4
O51225,2025-01-12,P1048,SPO-FIT-1048,Sports,Fitness Equipment,4,2285.78,0.0,C1488,West,35,51,8,S15
O51226,2025-01-12,P1016,HOM-COO-1016,Home & Kitchen,Cookware,1,1334.57,0.0,C3200,South,21,22,6,S13
O51227,2025-01-12,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,3,6399.09,0.0,C5716,East,358,22,11,S9
O51228,2025-01-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3902.2,0.0,C1577,South,433,53,13,S13
O51229,2025-01-13,P1034,BEA-SKI-1034,Beauty,Skincare,4,7794.81,0.0,C2447,North,218,45,17,S4
O51230,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,11,1456.78,0.0,C5789,South,363,18,15,S12
O51231,2025-01-13,P1022,FAS-FOO-1022,Fashion,Footwear,5,2655.93,0.05,C528,South,134,25,3,S10
O51232,2025-01-13,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,3,8033.1,0.1,C5115,East,108,43,19,S7
O51233,2025-01-13,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2048.41,0.0,C4421,North,229,27,4,S13
O51234,2025-01-13,P1017,HOM-STO-1017,Home & Kitchen,Storage,10,6477.93,0.0,C3537,North,193,56,14,S12
O51235,2025-01-13,P1011,HOM-STO-1011,Home & Kitchen,Storage,3,4040.35,0.05,C1423,East,367,34,6,S12
O51236,2025-01-13,P1006,ELE-AUD-1006,Electronics,Audio,1,5300.3,0.0,C54,South,83,37,16,S3
O51237,2025-01-13,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,5,967.59,0.05,C3238,North,436,70,20,S8
O51238,2025-01-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,4,6783.14,0.0,C1601,South,482,17,10,S9
O51239,2025-01-13,P1000,ELE-AUD-1000,Electronics,Audio,1,3760.49,0.0,C1888,East,400,74,18,S7
O51240,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,6,6004.04,0.05,C5015,SOUTH,339,60,14,S15
O51241,2025-01-13,P1031,BEA-HAI-1031,Beauty,Haircare,3,2598.35,0.1,C2331,South,332,45,14,S11
O51242,2025-01-13,P1031,BEA-HAI-1031,Beauty,Haircare,2,2452.68,0.0,C1347,North,405,19,14,S11
O51243,2025-01-13,P1029,FAS-MEN-1029,Fashion,Men's Apparel,1,1495.52,0.0,C2562,Central,89,70,12,S14
O51244,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,16,1432.72,0.0,C1870,North,344,18,15,S12
O51245,2025-01-13,P1039,BEA-HAI-1039,Beauty,Haircare,4,3512.68,0.0,C4246,West,208,59,14,S5
O51246,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,12,7397.26,0.0,C3690,South,466,72,11,S2
O51247,2025-01-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6476.09,0.0,C4843,North,144,58,10,S9
O51248,2025-01-13,P1048,SPO-FIT-1048,Sports,Fitness Equipment,8,2336.99,0.15,C2663,West,282,79,8,S15
O51249,2025-01-13,P1030,BEA-SKI-1030,Beauty,Skincare,7,5449.38,0.0,C3088,West,295,74,11,S8
O51250,2025-01-13,P1040,SPO-FIT-1040,Sports,Fitness Equipment,3,5047.89,0.0,C8,North,337,59,4,S10
O51251,2025-01-13,P1033,BEA-HAI-1033,Beauty,Haircare,4,7292.13,0.05,C3891,East,383,76,15,S8
O51252,2025-01-13,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,9,3992.61,0.0,C3867,West,85,62,7,S5
O51253,2025-01-13,P1030,BEA-SKI-1030,Beauty,Skincare,6,5647.16,0.05,C5475,West,32,77,11,S8
O51254,2025-01-13,P1035,BEA-HAI-1035,Beauty,Haircare,3,3578.07,0.05,C2381,South,41,68,7,S12
O51255,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,8,6919.55,0.15,C2491,West,276,69,11,S2
O51256,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,10,7155.27,0.1,C5968,Central,127,27,11,S2
O51257,2025-01-13,P1033,BEA-HAI-1033,Beauty,Haircare,3,7011.62,0.0,C309,North,416,53,15,S8
O51258,2025-01-13,P1002,ELE-WEA-1002,Electronics,Wearables,1,6436.49,0.0,C5803,South,427,15,5,S8
O51259,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,2,6539.05,0.0,C2277,South,72,67,14,S15
O51260,2025-01-13,P1011,HOM-STO-1011,Home & Kitchen,Storage,2,4030.78,0.0,C4742,South,489,54,6,S12
O51261,2025-01-13,P1014,HOM-STO-1014,Home & Kitchen,Storage,6,2674.75,0.0,C755,South,52,19,17,S12
O51262,2025-01-13,P1011,HOM-STO-1011,Home & Kitchen,Storage,3,3872.24,0.1,C673,North,488,33,6,S12
O51263,2025-01-13,P1011,HOM-STO-1011,Home & Kitchen,Storage,5,3671.24,0.0,C483,WEST,50,43,6,S12
O51264,2025-01-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,4,2855.35,0.05,C4877,South,373,50,13,S10
O51265,2025-01-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,3,7543.59,0.0,C3224,East,312,46,8,S7
O51266,2025-01-13,P1000,ELE-AUD-1000,Electronics,Audio,1,3469.58,0.15,C1321,South,437,76,18,S7
O51267,2025-01-13,P1008,ELE-WEA-1008,Electronics,Wearables,2,1638.17,0.0,C4146,North,197,73,11,S6
O51268,2025-01-13,P1023,FAS-MEN-1023,Fashion,Men's Apparel,4,1811.47,0.05,C656,East,372,46,10,S5
O51269,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,7,7393.14,0.0,C1649,SOUTH,240,48,11,S2
O51270,2025-01-13,P1011,HOM-STO-1011,Home & Kitchen,Storage,3,3728.61,0.0,C2922,North,485,31,6,S12
O51271,2025-01-13,P1032,BEA-SKI-1032,Beauty,Skincare,3,853.22,0.0,C4124,West,331,18,5,S6
O51272,2025-01-13,P1033,BEA-HAI-1033,Beauty,Haircare,1,7069.28,0.0,C756,North,396,38,15,S8
O51273,2025-01-13,P1030,BEA-SKI-1030,Beauty,Skincare,6,5771.12,0.1,C3092,East,330,53,11,S8
O51274,2025-01-13,P1016,HOM-COO-1016,Home & Kitchen,Cookware,3,1262.48,0.05,C2745,South,362,38,6,S13
O51275,2025-01-13,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1300.83,0.1,C4341,North,184,45,4,S11
O51276,2025-01-13,P1002,ELE-WEA-1002,Electronics,Wearables,1,6296.68,0.2,C3667,WEST,330,32,5,S8
O51277,2025-01-13,P1005,ELE-WEA-1005,Electronics,Wearables,12,4552.46,0.0,C5156,North,499,68,4,S14
O51278,2025-01-13,P1025,FAS-FOO-1025,Fashion,Footwear,1,2540.01,0.0,C3122,East,34,74,14,S7
O51279,2025-01-13,P1002,ELE-WEA-1002,Electronics,Wearables,2,6499.67,0.05,C5564,West,488,35,5,S8
O51280,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,6,6258.19,0.0,C5412,West,485,63,14,S15
O51281,2025-01-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3717.33,0.05,C1452,West,183,63,13,S13
O51282,2025-01-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,1,7470.23,0.0,C4958,South,269,19,8,S7
O51283,2025-01-13,P1027,FAS-WOM-1027,Fashion,Women's Apparel,6,6719.42,0.1,C4336,North,111,59,6,S5
O51284,2025-01-13,P1017,HOM-STO-1017,Home & Kitchen,Storage,9,6475.56,0.0,C5589,East,437,50,14,S12
O51285,2025-01-13,P1043,SPO-OUT-1043,Sports,Outdoor Gear,2,1484.08,0.0,C1682,North,167,67,19,S5
O51286,2025-01-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,3,6364.62,0.0,C1048,North,91,52,10,S9
O51287,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,8,7600.98,0.05,C3480,North,346,21,11,S2
O51288,2025-01-13,P1025,FAS-FOO-1025,Fashion,Footwear,5,2494.3,0.0,C3177,North,28,63,14,S7
O51289,2025-01-13,P1041,SPO-OUT-1041,Sports,Outdoor Gear,6,532.36,0.0,C4344,South,143,35,11,S3
O51290,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,5,6446.18,0.05,C5334,East,29,42,14,S15
O51291,2025-01-13,P1025,FAS-FOO-1025,Fashion,Footwear,1,2466.75,0.0,C2511,East,65,53,14,S7
O51292,2025-01-13,P1038,BEA-SKI-1038,Beauty,Skincare,9,6825.84,0.05,C746,North,430,69,16,S1
O51293,2025-01-13,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,6,7502.95,0.0,C2236,EAST,53,30,19,S7
O51294,2025-01-13,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3355.69,0.0,C3101,North,192,15,8,S14
O51295,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,6,7091.43,0.0,C5499,North,400,50,11,S2
O51296,2025-01-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,6,3800.09,0.0,C4062,North,136,27,3,S5
O51297,2025-01-13,P1017,HOM-STO-1017,Home & Kitchen,Storage,7,6278.11,,C1809,South,385,60,14,S12
O51298,2025-01-13,P1029,FAS-MEN-1029,Fashion,Men's Apparel,3,1470.65,0.0,C1336,West,81,20,12,S14
O51299,2025-01-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,2,3564.85,0.0,C2143,West,264,51,3,S5
O51300,2025-01-13,P1035,BEA-HAI-1035,Beauty,Haircare,6,3794.41,0.0,C3619,East,262,53,7,S12
O51301,2025-01-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,4,3801.37,0.0,C3561,East,52,75,3,S5
O51302,2025-01-13,P1048,SPO-FIT-1048,Sports,Fitness Equipment,7,2281.28,0.0,C4422,West,432,47,8,S15
O51303,2025-01-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3548.9,0.0,C5691,West,115,44,17,S3
O51304,2025-01-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,1,2827.34,0.0,C4908,North,204,74,13,S10
O51305,2025-01-13,P1019,HOM-COO-1019,Home & Kitchen,Cookware,4,1317.81,0.0,C4390,WEST,442,63,5,S4
O51306,2025-01-13,P1032,BEA-SKI-1032,Beauty,Skincare,1,856.02,0.0,C5470,East,216,50,5,S6
O51307,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,11,1472.79,0.0,C2328,West,347,16,15,S12
O51308,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,7,1445.81,0.0,C1075,East,282,36,15,S12
O51309,2025-01-13,P1021,FAS-WOM-1021,Fashion,Women's Apparel,2,5276.51,0.0,C2430,East,215,61,12,S9
O51310,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,6,1470.54,0.0,C928,East,467,17,15,S12
O51311,2025-01-13,P1002,ELE-WEA-1002,Electronics,Wearables,2,6615.69,0.0,C515,East,168,63,5,S8
O51312,2025-01-13,P1032,BEA-SKI-1032,Beauty,Skincare,1,886.81,0.0,C5571,North,449,72,5,S6
O51313,2025-01-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3468.05,0.2,C1868,North,475,26,3,S5
O51314,2025-01-13,P1034,BEA-SKI-1034,Beauty,Skincare,1,7636.02,0.0,C1805,East,381,15,17,S4
O51315,2025-01-13,P1032,BEA-SKI-1032,Beauty,Skincare,6,905.82,0.2,C4359,South,179,74,5,S6
O51316,2025-01-13,P1023,FAS-MEN-1023,Fashion,Men's Apparel,5,1802.42,0.0,C1549,West,405,49,10,S5
O51317,2025-01-13,P1042,SPO-FIT-1042,Sports,Fitness Equipment,2,1294.66,0.0,C4249,North,316,31,4,S11
O51318,2025-01-13,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3299.53,0.0,C3438,SOUTH,187,55,8,S14
O51319,2025-01-13,P1014,HOM-STO-1014,Home & Kitchen,Storage,1,2528.37,0.0,C4959,South,248,71,17,S12
O51320,2025-01-13,P1030,BEA-SKI-1030,Beauty,Skincare,7,5633.08,0.05,C2317,South,89,63,11,S8
O51321,2025-01-13,P1047,SPO-OUT-1047,Sports,Outdoor Gear,4,7204.41,0.0,C4005,West,289,67,13,S3
O51322,2025-01-13,P1031,BEA-HAI-1031,Beauty,Haircare,2,2483.94,0.1,C2390,East,263,79,14,S11
O51323,2025-01-13,P1008,ELE-WEA-1008,Electronics,Wearables,1,1776.65,0.0,C1676,North,127,27,11,S6
O51324,2025-01-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,1,3749.19,0.15,C2766,South,223,75,17,S3
O51325,2025-01-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,13,7773.33,0.0,C5083,North,149,47,11,S7
O51326,2025-01-13,P1042,SPO-FIT-1042,Sports,Fitness Equipment,2,1378.92,0.05,C3845,South,239,31,4,S11
O51327,2025-01-13,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,10,3715.06,0.15,C2005,North,108,39,7,S5
O51328,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,4,6614.88,0.0,C2175,South,203,38,14,S15
O51329,2025-01-13,P1037,BEA-HAI-1037,Beauty,Haircare,12,2481.06,0.0,C1796,North,363,38,13,S13
O51330,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,3,6430.16,0.0,C3925,West,431,32,14,S15
O51331,2025-01-13,P1031,BEA-HAI-1031,Beauty,Haircare,5,2623.73,0.0,C5263,South,468,21,14,S11
O51332,2025-01-13,P1025,FAS-FOO-1025,Fashion,Footwear,3,2367.37,0.05,C2636,West,328,62,14,S7
O51333,2025-01-13,P1028,FAS-FOO-1028,Fashion,Footwear,8,870.46,0.0,C1820,North,78,21,16,S12
O51334,2025-01-13,P1041,SPO-OUT-1041,Sports,Outdoor Gear,3,507.88,0.05,C1576,West,294,21,11,S3
O51335,2025-01-13,P1002,ELE-WEA-1002,Electronics,Wearables,5,6172.4,0.2,C3492,West,270,31,5,S8
O51336,2025-01-13,P1003,ELE-AUD-1003,Electronics,Audio,4,3169.41,0.0,C5885,North,443,71,19,S3
O51337,2025-01-13,P1025,FAS-FOO-1025,Fashion,Footwear,4,2428.29,0.05,C1838,Central,52,67,14,S7
O51338,2025-01-13,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2763.19,0.0,C3038,West,450,51,17,S12
O51339,2025-01-13,P1000,ELE-AUD-1000,Electronics,Audio,1,3522.86,0.0,C5360,East,412,48,18,S7
O51340,2025-01-13,P1039,BEA-HAI-1039,Beauty,Haircare,6,3454.04,0.2,C38,East,136,15,14,S5
O51341,2025-01-13,P1008,ELE-WEA-1008,Electronics,Wearables,1,1779.43,0.0,C4928,West,248,27,11,S6
O51342,2025-01-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,2,3527.98,0.05,C2533,Central,471,49,17,S3
O51343,2025-01-13,P1011,HOM-STO-1011,Home & Kitchen,Storage,4,3772.95,0.1,C1569,EAST,155,64,6,S12
O51344,2025-01-13,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,2,6061.7,0.0,C1388,South,140,75,11,S9
O51345,2025-01-13,P1024,FAS-WOM-1024,Fashion,Women's Apparel,2,1983.61,0.0,C5857,North,451,20,4,S13
O51346,2025-01-13,P1014,HOM-STO-1014,Home & Kitchen,Storage,3,2643.0,0.0,C1030,West,341,29,17,S12
O51347,2025-01-13,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,6,4054.39,0.05,C2190,South,52,54,7,S5
O51348,2025-01-13,P1037,BEA-HAI-1037,Beauty,Haircare,9,2623.34,0.0,C4041,West,407,48,13,S13
O51349,2025-01-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,4,2926.02,0.05,C3754,West,319,63,13,S10
O51350,2025-01-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,6,7973.73,0.1,C4555,Central,243,38,8,S7
O51351,2025-01-13,P1025,FAS-FOO-1025,Fashion,Footwear,2,2476.79,0.0,C3542,North,473,77,14,S7
O51352,2025-01-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,5,2848.4,0.0,C4777,North,285,67,13,S10
O51353,2025-01-13,P1031,BEA-HAI-1031,Beauty,Haircare,1,2441.86,0.0,C5380,South,183,23,14,S11
O51354,2025-01-13,P1042,SPO-FIT-1042,Sports,Fitness Equipment,5,1352.19,0.0,C4670,East,108,58,4,S11
O51355,2025-01-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,12,7701.92,0.0,C4245,North,263,37,11,S7
O51356,2025-01-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,7,6847.65,0.05,C2911,North,121,68,10,S9
O51357,2025-01-13,P1034,BEA-SKI-1034,Beauty,Skincare,5,7379.85,0.0,C4754,North,457,50,17,S4
O51358,2025-01-13,P1048,SPO-FIT-1048,Sports,Fitness Equipment,6,2256.7,0.0,C5213,North,88,19,8,S15
O51359,2025-01-13,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1295.69,0.0,C2217,Central,448,41,5,S4
O51360,2025-01-13,P1043,SPO-OUT-1043,Sports,Outdoor Gear,4,1576.51,0.0,C1034,South,261,61,19,S5
O51361,2025-01-13,P1028,FAS-FOO-1028,Fashion,Footwear,14,864.38,0.1,C1547,North,351,25,16,S12
O51362,2025-01-13,P1040,SPO-FIT-1040,Sports,Fitness Equipment,2,5060.11,0.0,C3407,North,131,22,4,S10
O51363,2025-01-13,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2093.28,0.0,C409,West,102,73,4,S13
O51364,2025-01-13,P1036,BEA-SKI-1036,Beauty,Skincare,9,6984.08,0.0,C1337,South,334,72,11,S2
O51365,2025-01-13,P1002,ELE-WEA-1002,Electronics,Wearables,3,6122.02,0.0,C1627,North,352,35,5,S8
O51366,2025-01-13,P1022,FAS-FOO-1022,Fashion,Footwear,4,2593.43,0.0,C2027,South,177,15,3,S10
O51367,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,9,1467.23,0.0,C5545,West,258,47,15,S12
O51368,2025-01-13,P1026,FAS-MEN-1026,Fashion,Men's Apparel,3,6140.26,0.0,C1028,East,317,53,14,S15
O51369,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,6,1448.69,0.0,C1421,North,410,49,15,S12
O51370,2025-01-13,P1029,FAS-MEN-1029,Fashion,Men's Apparel,7,1449.36,0.0,C3583,East,40,64,12,S14
O51371,2025-01-13,P1038,BEA-SKI-1038,Beauty,Skincare,11,7165.96,0.0,C440,South,438,71,16,S1
O51372,2025-01-13,P1009,ELE-AUD-1009,Electronics,Audio,9,1406.76,0.0,C4499,North,103,23,15,S12
O51373,2025-01-13,P1027,FAS-WOM-1027,Fashion,Women's Apparel,6,6376.45,0.0,C5964,North,237,59,6,S5
O51374,2025-01-13,P1016,HOM-COO-1016,Home & Kitchen,Cookware,7,1287.16,0.15,C490,South,253,38,6,S13
O51375,2025-01-13,P1008,ELE-WEA-1008,Electronics,Wearables,1,1707.77,0.0,C1214,North,143,63,11,S6
O51376,2025-01-13,P1016,HOM-COO-1016,Home & Kitchen,Cookware,2,1325.89,,C1087,North,157,53,6,S13
O51377,2025-01-13,P1031,BEA-HAI-1031,Beauty,Haircare,6,2521.7,0.05,C5801,West,470,45,14,S11
O51378,2025-01-13,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3327.39,0.0,C1970,West,142,74,8,S14
O51379,2025-01-13,P1038,BEA-SKI-1038,Beauty,Skincare,4,6566.99,0.0,C2978,North,387,38,16,S1
O51380,2025-01-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,2,7521.29,0.0,C1654,Central,205,25,8,S7
O51381,2025-01-13,P1017,HOM-STO-1017,Home & Kitchen,Storage,12,6149.64,0.0,C69,North,61,73,14,S12
O51382,2025-01-14,P1047,SPO-OUT-1047,Sports,Outdoor Gear,4,7843.3,0.0,C1662,South,93,35,13,S3
O51383,2025-01-14,P1046,SPO-FIT-1046,Sports,Fitness Equipment,3,831.68,0.0,C1331,WEST,152,24,11,S5
O51384,2025-01-14,P1040,SPO-FIT-1040,Sports,Fitness Equipment,6,5104.07,0.0,C5584,North,123,61,4,S10
O51385,2025-01-14,P1019,HOM-COO-1019,Home & Kitchen,Cookware,6,1326.08,0.0,C3766,South,148,27,5,S4
O51386,2025-01-14,P1010,HOM-COO-1010,Home & Kitchen,Cookware,3,7410.09,0.05,C4284,West,252,39,8,S7
O51387,2025-01-14,P1014,HOM-STO-1014,Home & Kitchen,Storage,4,2520.06,0.0,C804,North,205,16,17,S12
O51388,2025-01-14,P1005,ELE-WEA-1005,Electronics,Wearables,14,4620.69,0.05,C5722,South,245,76,4,S14
O51389,2025-01-14,P1035,BEA-HAI-1035,Beauty,Haircare,3,3830.87,0.1,C5020,South,20,19,7,S12
O51390,2025-01-14,P1039,BEA-HAI-1039,Beauty,Haircare,4,3700.49,0.0,C5774,West,333,56,14,S5
O51391,2025-01-14,P1038,BEA-SKI-1038,Beauty,Skincare,6,6963.99,0.0,C2011,Central,427,37,16,S1
O51392,2025-01-14,P1029,FAS-MEN-1029,Fashion,Men's Apparel,1,1458.02,0.0,C5713,East,109,28,12,S14
O51393,2025-01-14,P1009,ELE-AUD-1009,Electronics,Audio,13,1391.85,0.15,C5560,Central,59,28,15,S12
O51394,2025-01-14,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,3896.89,,C4908,North,354,41,13,S13
O51395,2025-01-14,P1002,ELE-WEA-1002,Electronics,Wearables,2,6094.95,0.0,C326,NORTH,411,36,5,S8
O51396,2025-01-14,P1016,HOM-COO-1016,Home & Kitchen,Cookware,3,1229.51,0.0,C5502,East,185,76,6,S13
O51397,2025-01-14,P1029,FAS-MEN-1029,Fashion,Men's Apparel,3,1477.68,0.0,C3887,North,43,20,12,S14
O51398,2025-01-14,P1002,ELE-WEA-1002,Electronics,Wearables,1,6271.88,0.0,C5310,North,249,43,5,S8
O51399,2025-01-14,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1304.71,0.0,C1200,South,28,55,4,S11
O51400,2025-01-14,P1021,FAS-WOM-1021,Fashion,Women's Apparel,2,5155.69,0.15,C2804,West,370,23,12,S9
O51401,2025-01-14,P1027,FAS-WOM-1027,Fashion,Women's Apparel,3,6653.87,0.15,C3532,North,393,74,6,S5
O51402,2025-01-14,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,3,6114.23,0.0,C4918,West,182,65,11,S9
O51403,2025-01-14,P1016,HOM-COO-1016,Home & Kitchen,Cookware,4,1268.45,0.1,C3480,East,80,26,6,S13
O51404,2025-01-14,P1009,ELE-AUD-1009,Electronics,Audio,6,1417.05,0.05,C4778,South,54,47,15,S12
O51405,2025-01-14,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,16,3977.74,0.05,C599,West,404,59,7,S5
O51406,2025-01-14,P1008,ELE-WEA-1008,Electronics,Wearables,1,1682.86,0.0,C1153,West,52,55,11,S6
O51407,2025-01-14,P1005,ELE-WEA-1005,Electronics,Wearables,10,4628.08,0.0,C4654,WEST,389,53,4,S14
O51408,2025-01-14,P1010,HOM-COO-1010,Home & Kitchen,Cookware,1,7992.41,0.0,C1682,West,283,73,8,S7
O51409,2025-01-14,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3161.99,0.0,C1833,South,494,55,8,S14
O51410,2025-01-14,P1006,ELE-AUD-1006,Electronics,Audio,2,5377.52,0.05,C3008,North,286,71,16,S3
O51411,2025-01-14,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,3,6499.33,0.0,C902,South,30,38,11,S9
O51412,2025-01-14,P1016,HOM-COO-1016,Home & Kitchen,Cookware,1,1353.54,0.1,C985,West,246,67,6,S13
O51413,2025-01-14,P1011,HOM-STO-1011,Home & Kitchen,Storage,3,3943.17,0.0,C178,East,219,33,6,S12
